device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
laptop,Dell,Dell G15,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Dell,Dell G15,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Dell,Dell G15,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Dell,Dell G15,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Dell,Dell G15,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Dell,Dell G15,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Dell,Dell G15,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Dell,Precision 5480,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Dell,Precision 5480,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Dell,Precision 5480,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Dell,Precision 5480,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Dell,Precision 5480,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Dell,Precision 5480,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Dell,Precision 5480,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Dell,Precision 5480,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Dell,Precision 5480,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Dell,Precision 5480,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Dell,Precision 5480,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Dell,Precision 5480,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Dell,Precision 5480,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Dell,Precision 5480,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,ThinkPad X1 Carbon,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,ThinkPad X1 Carbon,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,ThinkPad X1 Carbon,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,ThinkPad X1 Carbon,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,ThinkPad X1 Carbon,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,ThinkPad X1 Carbon,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,ThinkPad X1 Carbon,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,ThinkPad T14,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,ThinkPad T14,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,ThinkPad T14,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,ThinkPad T14,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,ThinkPad T14,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,ThinkPad T14,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,ThinkPad T14,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,ThinkPad T14,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,ThinkPad T14,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,ThinkPad T14,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,ThinkPad T14,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,ThinkPad T14,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,ThinkPad T14,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,ThinkPad T14,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,IdeaPad 5,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,IdeaPad 5,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,IdeaPad 5,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,IdeaPad 5,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,IdeaPad 5,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,IdeaPad 5,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,IdeaPad 5,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,IdeaPad 5,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,IdeaPad 5,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,IdeaPad 5,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,IdeaPad 5,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,IdeaPad 5,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,IdeaPad 5,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,IdeaPad 5,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,Legion 5 Gen 9,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,Legion 5 Gen 9,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,Legion 5 Gen 9,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,Legion 5 Gen 9,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,Legion 5 Gen 9,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,Legion 5 Gen 9,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,Legion 5 Gen 9,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,Yoga 9,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,Yoga 9,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,Yoga 9,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,Yoga 9,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,Yoga 9,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,Yoga 9,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,Yoga 9,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,Yoga 9,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,Yoga 9,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,Yoga 9,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,Yoga 9,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,Yoga 9,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,Yoga 9,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,Yoga 9,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,ThinkBook 16,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,ThinkBook 16,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,ThinkBook 16,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,ThinkBook 16,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,ThinkBook 16,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,ThinkBook 16,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,ThinkBook 16,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,ThinkBook 16,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,ThinkBook 16,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,ThinkBook 16,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,ThinkBook 16,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,ThinkBook 16,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,ThinkBook 16,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,ThinkBook 16,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Lenovo,LOQ 16,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Lenovo,LOQ 16,dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Lenovo,LOQ 16,screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Lenovo,LOQ 16,slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Lenovo,LOQ 16,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Lenovo,LOQ 16,wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Lenovo,LOQ 16,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Lenovo,LOQ 16,no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Lenovo,LOQ 16,usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Lenovo,LOQ 16,blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Lenovo,LOQ 16,hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Lenovo,LOQ 16,trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Lenovo,LOQ 16,gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Lenovo,LOQ 16,bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",blue screen crash random restarts,RAM failure,RAM;Motherboard,45,88.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",hard drive not detected no storage,Storage failure,SSD;SATA cable;M.2 slot,50,90.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",trackpad not responding cursor jumping,Trackpad failure,Trackpad;Ribbon cable,40,88.0,Intermediate
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",gpu artifacts screen glitches display lines,GPU failure,GPU;Display cable;Motherboard,60,75.0,Advanced
laptop,Apple,"MacBook Air 13-inch (M3, 2024)",bios not loading firmware corrupt,BIOS corruption,BIOS chip;CMOS battery,45,82.0,Advanced
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard,60,90.0,Intermediate
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",dead battery not charging,Battery failure,Battery;Charging port,45,95.0,Beginner
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",screen cracked broken display,Screen damage,Display;Touch digitizer,75,95.0,Advanced
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",slow performance lag freezing,Software issue,RAM;SSD;Operating system,90,85.0,Intermediate
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste,60,88.0,Intermediate
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",wifi not connecting no internet,Network failure,Wifi card;Network drivers,30,92.0,Beginner
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable,45,90.0,Intermediate
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",no sound speaker audio issue,Audio failure,Speakers;Audio jack,30,85.0,Beginner
laptop,Apple,"MacBook Pro 14-inch (M3 Pro / M3 Max, 2023)",usb ports not working,USB failure,USB ports;Motherboard,45,87.0,Intermediate
