device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
smarttv,Sony,X95K,display very dim can barely see anything,Display malfunction,T-CON board;Main board;Display panel,62,88.2,Intermediate
smarttv,Sony,X95K,screen flickers when moving lid,Display malfunction,T-CON board;Main board;Display panel,52,88.1,Intermediate
smarttv,Sony,X95K,vertical lines on display,Display malfunction,T-CON board;Main board;Display panel,69,88.0,Intermediate
smarttv,Sony,X95K,screen goes black randomly,Display malfunction,T-CON board;Main board;Display panel,57,89.5,Intermediate
smarttv,Sony,X95K,slow performance lag freezing,Software issue,RAM;Flash storage;Smart TV OS,95,82.0,Intermediate
smarttv,Sony,X95K,apps crash constantly won't stay open,Software issue,RAM;Flash storage;Smart TV OS,99,86.1,Intermediate
smarttv,Sony,X95K,system freezes need to force restart,Software issue,RAM;Flash storage;Smart TV OS,95,85.8,Intermediate
smarttv,Sony,X95K,very slow takes forever to open anything,Software issue,RAM;Flash storage;Smart TV OS,80,84.6,Intermediate
smarttv,Sony,X95K,keeps restarting on its own,Software issue,RAM;Flash storage;Smart TV OS,88,80.5,Intermediate
smarttv,Sony,X95K,overheating fan loud hot,Cooling system failure,Cooling fan;Heat sink;Processor,59,84.5,Intermediate
smarttv,Sony,X95K,device gets extremely hot can't touch it,Cooling system failure,Cooling fan;Heat sink;Processor,51,90.2,Intermediate
smarttv,Sony,X95K,fan running at full speed very noisy,Cooling system failure,Cooling fan;Heat sink;Processor,70,90.7,Intermediate
smarttv,Sony,X95K,shuts down due to overheating,Cooling system failure,Cooling fan;Heat sink;Processor,60,89.5,Intermediate
smarttv,Sony,X95K,bottom gets burning hot during use,Cooling system failure,Cooling fan;Heat sink;Processor,68,89.1,Intermediate
smarttv,Sony,X95K,wifi not connecting no internet,Network failure,WiFi module;Network card,27,95.7,Beginner
smarttv,Sony,X95K,bluetooth won't turn on greyed out,Network failure,WiFi module;Network card,34,91.9,Beginner
smarttv,Sony,X95K,wifi keeps disconnecting every few minutes,Network failure,WiFi module;Network card,34,94.9,Beginner
smarttv,Sony,X95K,can't find any wifi networks,Network failure,WiFi module;Network card,40,93.0,Beginner
smarttv,Sony,X95K,network adapter not detected,Network failure,WiFi module;Network card,26,94.5,Beginner
smarttv,Sony,X95K,no sound speaker audio issue,Audio failure,Speakers;Audio board;Audio processor,37,81.1,Beginner
smarttv,Sony,X95K,speakers crackling distorted sound,Audio failure,Speakers;Audio board;Audio processor,38,89.7,Beginner
smarttv,Sony,X95K,microphone not working during calls,Audio failure,Speakers;Audio board;Audio processor,25,81.8,Beginner
smarttv,Sony,X95K,audio only works with headphones,Audio failure,Speakers;Audio board;Audio processor,39,89.6,Beginner
smarttv,Sony,X95K,one speaker not working,Audio failure,Speakers;Audio board;Audio processor,37,80.4,Beginner
smarttv,Sony,X95K,usb ports not working,USB failure,USB ports;Main board,48,90.0,Intermediate
smarttv,Sony,X95K,usb devices not recognized,USB failure,USB ports;Main board,54,83.1,Intermediate
smarttv,Sony,X95K,charging port loose not connecting properly,USB failure,USB ports;Main board,45,89.5,Intermediate
smarttv,Sony,X95K,usb port physically damaged,USB failure,USB ports;Main board,54,87.7,Intermediate
smarttv,Sony,X95K,some usb ports work others don't,USB failure,USB ports;Main board,50,88.6,Intermediate
smarttv,Sony,X95K,hard drive not detected,Storage failure,Flash storage;Storage module,82,66.9,Advanced
smarttv,Sony,X95K,storage full can't save anything,Storage failure,Flash storage;Storage module,66,71.1,Advanced
smarttv,Sony,X95K,ssd failed system won't boot,Storage failure,Flash storage;Storage module,81,71.7,Advanced
smarttv,Sony,X95K,corrupted storage data loss,Storage failure,Flash storage;Storage module,81,70.3,Advanced
smarttv,Sony,X95K,disk errors constant warnings,Storage failure,Flash storage;Storage module,83,70.6,Advanced
smarttv,Sony,X95K,device powers on but no display,Motherboard failure,Main board;Processor,140,62.3,Expert
smarttv,Sony,X95K,random shutdowns motherboard issue,Motherboard failure,Main board;Processor,158,67.7,Expert
smarttv,Sony,X95K,short circuit smell burning,Motherboard failure,Main board;Processor,143,64.5,Expert
smarttv,Sony,X95K,no boot beep codes,Motherboard failure,Main board;Processor,149,62.9,Expert
smarttv,Sony,X95K,device turns on for few seconds then dies,Motherboard failure,Main board;Processor,145,68.8,Expert
smarttv,TCL,R646,won't turn on no power black screen,Power supply failure,Power supply board;Main board;Power cable,65,94.6,Intermediate
smarttv,TCL,R646,completely dead not responding to power button,Power supply failure,Power supply board;Main board;Power cable,56,87.7,Intermediate
smarttv,TCL,R646,no lights no signs of life,Power supply failure,Power supply board;Main board;Power cable,57,87.1,Intermediate
smarttv,TCL,R646,power button not working device dead,Power supply failure,Power supply board;Main board;Power cable,52,88.3,Intermediate
smarttv,TCL,R646,tried charging overnight still won't turn on,Power supply failure,Power supply board;Main board;Power cable,67,88.4,Intermediate
smarttv,TCL,R646,screen cracked broken display,Screen damage,Display panel;T-CON board;LED backlight,74,94.0,Advanced
smarttv,TCL,R646,display shattered touch not working,Screen damage,Display panel;T-CON board;LED backlight,68,97.4,Advanced
smarttv,TCL,R646,black spots on screen after drop,Screen damage,Display panel;T-CON board;LED backlight,76,97.8,Advanced
smarttv,TCL,R646,screen flickering lines across display,Screen damage,Display panel;T-CON board;LED backlight,72,91.3,Advanced
smarttv,TCL,R646,half screen not working after fall,Screen damage,Display panel;T-CON board;LED backlight,76,97.4,Advanced
smarttv,TCL,R646,screen stays black but device is on,Display malfunction,T-CON board;Main board;Display panel,68,89.2,Intermediate
smarttv,TCL,R646,display very dim can barely see anything,Display malfunction,T-CON board;Main board;Display panel,63,82.5,Intermediate
smarttv,TCL,R646,screen flickers when moving lid,Display malfunction,T-CON board;Main board;Display panel,59,87.1,Intermediate
smarttv,TCL,R646,vertical lines on display,Display malfunction,T-CON board;Main board;Display panel,52,88.7,Intermediate
smarttv,TCL,R646,screen goes black randomly,Display malfunction,T-CON board;Main board;Display panel,57,89.9,Intermediate
smarttv,TCL,R646,slow performance lag freezing,Software issue,RAM;Flash storage;Smart TV OS,82,84.8,Intermediate
smarttv,TCL,R646,apps crash constantly won't stay open,Software issue,RAM;Flash storage;Smart TV OS,94,89.6,Intermediate
smarttv,TCL,R646,system freezes need to force restart,Software issue,RAM;Flash storage;Smart TV OS,95,83.1,Intermediate
smarttv,TCL,R646,very slow takes forever to open anything,Software issue,RAM;Flash storage;Smart TV OS,81,85.5,Intermediate
smarttv,TCL,R646,keeps restarting on its own,Software issue,RAM;Flash storage;Smart TV OS,89,89.7,Intermediate
smarttv,TCL,R646,overheating fan loud hot,Cooling system failure,Cooling fan;Heat sink;Processor,62,92.7,Intermediate
smarttv,TCL,R646,device gets extremely hot can't touch it,Cooling system failure,Cooling fan;Heat sink;Processor,60,83.3,Intermediate
smarttv,TCL,R646,fan running at full speed very noisy,Cooling system failure,Cooling fan;Heat sink;Processor,53,92.0,Intermediate
smarttv,TCL,R646,shuts down due to overheating,Cooling system failure,Cooling fan;Heat sink;Processor,52,88.1,Intermediate
smarttv,TCL,R646,bottom gets burning hot during use,Cooling system failure,Cooling fan;Heat sink;Processor,68,88.3,Intermediate
smarttv,TCL,R646,wifi not connecting no internet,Network failure,WiFi module;Network card,38,95.8,Beginner
smarttv,TCL,R646,bluetooth won't turn on greyed out,Network failure,WiFi module;Network card,30,89.3,Beginner
smarttv,TCL,R646,wifi keeps disconnecting every few minutes,Network failure,WiFi module;Network card,28,88.9,Beginner
smarttv,TCL,R646,can't find any wifi networks,Network failure,WiFi module;Network card,26,90.7,Beginner
smarttv,TCL,R646,network adapter not detected,Network failure,WiFi module;Network card,40,88.8,Beginner
smarttv,TCL,R646,no sound speaker audio issue,Audio failure,Speakers;Audio board;Audio processor,31,81.8,Beginner
smarttv,TCL,R646,speakers crackling distorted sound,Audio failure,Speakers;Audio board;Audio processor,20,85.3,Beginner
smarttv,TCL,R646,microphone not working during calls,Audio failure,Speakers;Audio board;Audio processor,36,80.7,Beginner
smarttv,TCL,R646,audio only works with headphones,Audio failure,Speakers;Audio board;Audio processor,36,83.2,Beginner
smarttv,TCL,R646,one speaker not working,Audio failure,Speakers;Audio board;Audio processor,26,86.8,Beginner
smarttv,TCL,R646,usb ports not working,USB failure,USB ports;Main board,48,85.2,Intermediate
smarttv,TCL,R646,usb devices not recognized,USB failure,USB ports;Main board,54,89.9,Intermediate
smarttv,TCL,R646,charging port loose not connecting properly,USB failure,USB ports;Main board,45,85.2,Intermediate
smarttv,TCL,R646,usb port physically damaged,USB failure,USB ports;Main board,52,91.6,Intermediate
smarttv,TCL,R646,some usb ports work others don't,USB failure,USB ports;Main board,37,83.5,Intermediate
smarttv,TCL,R646,hard drive not detected,Storage failure,Flash storage;Storage module,74,65.5,Advanced
smarttv,TCL,R646,storage full can't save anything,Storage failure,Flash storage;Storage module,67,69.7,Advanced
smarttv,TCL,R646,ssd failed system won't boot,Storage failure,Flash storage;Storage module,73,72.1,Advanced
smarttv,TCL,R646,corrupted storage data loss,Storage failure,Flash storage;Storage module,67,70.5,Advanced
smarttv,TCL,R646,disk errors constant warnings,Storage failure,Flash storage;Storage module,75,70.7,Advanced
smarttv,TCL,R646,device powers on but no display,Motherboard failure,Main board;Processor,156,66.1,Expert
smarttv,TCL,R646,random shutdowns motherboard issue,Motherboard failure,Main board;Processor,145,65.9,Expert
smarttv,TCL,R646,short circuit smell burning,Motherboard failure,Main board;Processor,147,60.8,Expert
smarttv,TCL,R646,no boot beep codes,Motherboard failure,Main board;Processor,149,64.3,Expert
smarttv,TCL,R646,device turns on for few seconds then dies,Motherboard failure,Main board;Processor,160,61.2,Expert
smarttv,Vizio,P-Series,won't turn on no power black screen,Power supply failure,Power supply board;Main board;Power cable,63,87.4,Intermediate
smarttv,Vizio,P-Series,completely dead not responding to power button,Power supply failure,Power supply board;Main board;Power cable,67,92.4,Intermediate
smarttv,Vizio,P-Series,no lights no signs of life,Power supply failure,Power supply board;Main board;Power cable,64,85.9,Intermediate
smarttv,Vizio,P-Series,power button not working device dead,Power supply failure,Power supply board;Main board;Power cable,57,93.6,Intermediate
smarttv,Vizio,P-Series,tried charging overnight still won't turn on,Power supply failure,Power supply board;Main board;Power cable,69,91.5,Intermediate
smarttv,Vizio,P-Series,screen cracked broken display,Screen damage,Display panel;T-CON board;LED backlight,70,91.3,Advanced
smarttv,Vizio,P-Series,display shattered touch not working,Screen damage,Display panel;T-CON board;LED backlight,68,95.0,Advanced
smarttv,Vizio,P-Series,black spots on screen after drop,Screen damage,Display panel;T-CON board;LED backlight,73,93.1,Advanced
smarttv,Vizio,P-Series,screen flickering lines across display,Screen damage,Display panel;T-CON board;LED backlight,77,95.7,Advanced
smarttv,Vizio,P-Series,half screen not working after fall,Screen damage,Display panel;T-CON board;LED backlight,84,97.4,Advanced
smarttv,Vizio,P-Series,screen stays black but device is on,Display malfunction,T-CON board;Main board;Display panel,68,81.7,Intermediate
smarttv,Vizio,P-Series,display very dim can barely see anything,Display malfunction,T-CON board;Main board;Display panel,70,87.8,Intermediate
smarttv,Vizio,P-Series,screen flickers when moving lid,Display malfunction,T-CON board;Main board;Display panel,51,87.8,Intermediate
smarttv,Vizio,P-Series,vertical lines on display,Display malfunction,T-CON board;Main board;Display panel,58,86.9,Intermediate
smarttv,Vizio,P-Series,screen goes black randomly,Display malfunction,T-CON board;Main board;Display panel,53,88.2,Intermediate
smarttv,Vizio,P-Series,slow performance lag freezing,Software issue,RAM;Flash storage;Smart TV OS,94,88.8,Intermediate
smarttv,Vizio,P-Series,apps crash constantly won't stay open,Software issue,RAM;Flash storage;Smart TV OS,94,88.7,Intermediate
smarttv,Vizio,P-Series,system freezes need to force restart,Software issue,RAM;Flash storage;Smart TV OS,81,83.7,Intermediate
smarttv,Vizio,P-Series,very slow takes forever to open anything,Software issue,RAM;Flash storage;Smart TV OS,97,83.3,Intermediate
smarttv,Vizio,P-Series,keeps restarting on its own,Software issue,RAM;Flash storage;Smart TV OS,94,80.4,Intermediate
smarttv,Vizio,P-Series,overheating fan loud hot,Cooling system failure,Cooling fan;Heat sink;Processor,62,90.7,Intermediate
smarttv,Vizio,P-Series,device gets extremely hot can't touch it,Cooling system failure,Cooling fan;Heat sink;Processor,65,90.8,Intermediate
smarttv,Vizio,P-Series,fan running at full speed very noisy,Cooling system failure,Cooling fan;Heat sink;Processor,63,83.5,Intermediate
smarttv,Vizio,P-Series,shuts down due to overheating,Cooling system failure,Cooling fan;Heat sink;Processor,68,90.5,Intermediate
smarttv,Vizio,P-Series,bottom gets burning hot during use,Cooling system failure,Cooling fan;Heat sink;Processor,59,83.8,Intermediate
smarttv,Vizio,P-Series,wifi not connecting no internet,Network failure,WiFi module;Network card,28,95.7,Beginner
smarttv,Vizio,P-Series,bluetooth won't turn on greyed out,Network failure,WiFi module;Network card,26,88.0,Beginner
smarttv,Vizio,P-Series,wifi keeps disconnecting every few minutes,Network failure,WiFi module;Network card,34,87.8,Beginner
smarttv,Vizio,P-Series,can't find any wifi networks,Network failure,WiFi module;Network card,28,88.3,Beginner
smarttv,Vizio,P-Series,network adapter not detected,Network failure,WiFi module;Network card,21,94.9,Beginner
smarttv,Vizio,P-Series,no sound speaker audio issue,Audio failure,Speakers;Audio board;Audio processor,40,87.6,Beginner
smarttv,Vizio,P-Series,speakers crackling distorted sound,Audio failure,Speakers;Audio board;Audio processor,31,80.0,Beginner
smarttv,Vizio,P-Series,microphone not working during calls,Audio failure,Speakers;Audio board;Audio processor,39,81.2,Beginner
smarttv,Vizio,P-Series,audio only works with headphones,Audio failure,Speakers;Audio board;Audio processor,34,84.2,Beginner
smarttv,Vizio,P-Series,one speaker not working,Audio failure,Speakers;Audio board;Audio processor,30,84.0,Beginner
smarttv,Vizio,P-Series,usb ports not working,USB failure,USB ports;Main board,43,89.4,Intermediate
smarttv,Vizio,P-Series,usb devices not recognized,USB failure,USB ports;Main board,40,91.0,Intermediate
smarttv,Vizio,P-Series,charging port loose not connecting properly,USB failure,USB ports;Main board,41,89.3,Intermediate
smarttv,Vizio,P-Series,usb port physically damaged,USB failure,USB ports;Main board,47,85.4,Intermediate
smarttv,Vizio,P-Series,some usb ports work others don't,USB failure,USB ports;Main board,40,90.5,Intermediate
